2025-02-25 18:10:03,266 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 18:10:03,388 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 18:10:03,388 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 18:10:08,647 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 18:10:08,733 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 18:10:08,733 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 18:10:11,627 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 18:10:11,704 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 18:10:11,704 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
2025-02-25 18:10:14,297 INFO    MainThread:83210 [wandb_init.py:_resume_backend():569] resuming backend
2025-02-25 18:10:14,377 INFO    MainThread:83210 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-25 18:10:14,377 INFO    MainThread:83210 [wandb_init.py:_pause_backend():564] pausing backend
